CustomerID,Tenure,MonthlyCharges,TotalCharges,Contract,InternetService,SupportTickets,Churn
3792,7,38.07,329.8,Month-to-Month,No,2,0
3793,22,33.0,4743.96,Month-to-Month,DSL,5,0
3794,53,52.77,730.84,One Year,DSL,5,0
3795,4,41.02,268.58,Month-to-Month,DSL,9,0
3796,23,69.77,2130.41,Two Year,Fiber Optic,6,0
3797,70,67.6,1053.71,Month-to-Month,DSL,8,0
3798,33,110.15,1002.56,Month-to-Month,Fiber Optic,9,0
3799,28,23.47,1510.32,Month-to-Month,Fiber Optic,8,0
3800,8,51.99,1317.19,Month-to-Month,No,6,0
3801,1,79.67,3455.5,Month-to-Month,DSL,0,0
3802,37,80.48,1015.21,Month-to-Month,Fiber Optic,2,1
3803,63,68.01,2761.28,Two Year,Fiber Optic,4,0
3804,22,101.57,4933.49,Two Year,Fiber Optic,9,0
3805,70,26.27,2218.67,Month-to-Month,No,5,0
3806,21,101.55,3245.18,Month-to-Month,Fiber Optic,5,0
3807,35,69.48,4849.92,Month-to-Month,No,4,0
3808,5,33.38,774.43,One Year,DSL,5,0
3809,60,108.57,2151.17,Month-to-Month,Fiber Optic,8,0
3810,46,84.92,4265.94,Month-to-Month,Fiber Optic,0,1
3811,50,36.35,4668.3,Month-to-Month,No,0,0
3812,48,23.36,3046.06,One Year,DSL,8,1
3813,6,34.11,802.76,Month-to-Month,DSL,7,0
3814,56,80.88,4517.21,One Year,Fiber Optic,8,0
3815,59,37.93,954.79,Two Year,DSL,6,0
3816,29,42.58,1829.1,Month-to-Month,Fiber Optic,9,0
3817,71,22.51,1939.99,Month-to-Month,No,5,0
3818,18,92.29,2291.73,Month-to-Month,No,8,1
3819,2,101.04,3971.81,Month-to-Month,DSL,1,1
3820,8,99.68,4030.51,Month-to-Month,DSL,3,0
3821,54,32.76,3626.31,Month-to-Month,Fiber Optic,1,0
3822,38,110.33,208.43,Two Year,Fiber Optic,5,0
3823,48,87.23,2867.74,Month-to-Month,Fiber Optic,0,0
3824,27,109.75,3762.72,Month-to-Month,Fiber Optic,6,0
3825,20,64.72,2278.66,Month-to-Month,Fiber Optic,6,0
3826,12,63.7,4730.19,Month-to-Month,DSL,6,0
3827,43,98.45,4136.67,Month-to-Month,Fiber Optic,3,0
3828,61,29.33,3226.96,Month-to-Month,DSL,7,0
3829,31,72.09,405.88,Month-to-Month,DSL,4,0
3830,61,103.64,3296.5,Two Year,Fiber Optic,1,0
3831,67,103.02,4566.74,Month-to-Month,Fiber Optic,4,1
3832,35,115.61,1959.28,One Year,Fiber Optic,9,0
3833,15,89.83,4206.85,Month-to-Month,DSL,8,0
3834,16,40.78,1634.49,One Year,DSL,9,0
3835,13,22.03,2893.51,Month-to-Month,DSL,0,0
3836,35,67.94,3277.28,Two Year,Fiber Optic,1,0
3837,59,71.37,3422.18,Month-to-Month,DSL,9,0
3838,21,44.03,4424.49,Month-to-Month,Fiber Optic,7,0
3839,54,32.47,1249.65,Month-to-Month,Fiber Optic,4,0
3840,30,78.62,1385.61,Month-to-Month,Fiber Optic,8,0
3841,48,96.43,3549.8,Month-to-Month,No,5,1
3842,35,119.32,968.25,Two Year,No,7,0
3843,38,95.83,2374.92,Month-to-Month,No,0,1
3844,31,99.36,198.17,One Year,Fiber Optic,8,0
3845,24,81.65,790.8,Month-to-Month,DSL,8,0
3846,49,118.59,3426.35,Month-to-Month,Fiber Optic,2,0
3847,32,84.0,3762.56,Month-to-Month,Fiber Optic,0,0
3848,55,106.03,665.06,Month-to-Month,DSL,7,0
3849,58,114.58,1215.78,Month-to-Month,Fiber Optic,7,0
3850,3,112.99,584.63,One Year,Fiber Optic,8,1
3851,69,58.14,2223.72,Month-to-Month,DSL,5,0
3852,10,27.87,717.97,One Year,Fiber Optic,8,1
3853,25,37.19,2242.75,One Year,DSL,9,0
3854,68,25.92,3687.28,Month-to-Month,DSL,8,0
3855,61,30.54,3448.6,One Year,No,3,0
3856,29,38.47,1474.26,Month-to-Month,Fiber Optic,4,0
3857,19,54.11,3401.44,Month-to-Month,Fiber Optic,5,0
3858,43,74.35,4645.79,Month-to-Month,DSL,5,0
3859,66,91.17,1802.87,Month-to-Month,Fiber Optic,9,0
3860,61,41.09,1712.68,One Year,DSL,1,0
3861,43,87.25,2900.05,Two Year,Fiber Optic,3,0
3862,25,90.43,1302.96,Month-to-Month,No,8,0
3863,20,75.86,3292.74,Month-to-Month,No,6,0
3864,48,110.36,4178.08,Month-to-Month,DSL,8,1
3865,24,31.1,2350.66,One Year,Fiber Optic,5,0
3866,11,37.71,3429.59,Month-to-Month,No,6,0
3867,55,62.87,3294.24,Month-to-Month,DSL,8,1
3868,28,32.67,289.46,One Year,DSL,3,0
3869,69,76.63,998.74,Month-to-Month,No,8,0
3870,63,59.84,4478.3,Two Year,Fiber Optic,2,0
3871,59,48.46,4700.57,Month-to-Month,Fiber Optic,7,1
3872,5,37.0,3924.15,Two Year,DSL,2,0
3873,51,53.53,4614.12,Month-to-Month,Fiber Optic,2,0
3874,21,80.8,1600.13,Month-to-Month,DSL,2,0
3875,12,77.58,1313.78,One Year,Fiber Optic,8,0
3876,50,36.36,1983.07,One Year,Fiber Optic,9,0
3877,4,32.49,371.18,Two Year,Fiber Optic,2,1
3878,42,22.67,4068.37,Month-to-Month,Fiber Optic,5,0
3879,38,21.24,4922.46,Two Year,Fiber Optic,3,0
3880,25,107.98,4137.74,Month-to-Month,Fiber Optic,1,1
3881,14,24.51,2819.38,Month-to-Month,DSL,2,0
3882,32,93.12,1546.88,Month-to-Month,DSL,4,0
3883,11,107.2,1068.72,One Year,DSL,9,0
3884,61,29.81,1883.91,One Year,Fiber Optic,3,1
3885,18,63.63,3368.15,Month-to-Month,No,4,0
3886,27,116.23,2290.6,Month-to-Month,Fiber Optic,0,0
3887,55,103.41,4676.89,Month-to-Month,DSL,3,1
3888,54,68.97,4285.68,Month-to-Month,DSL,9,0
3889,21,96.26,601.76,Month-to-Month,DSL,2,0
3890,44,103.34,744.47,One Year,DSL,1,0
3891,5,54.8,3413.57,One Year,Fiber Optic,6,0
3892,41,109.22,1230.77,Two Year,DSL,9,0
3893,59,67.05,3976.05,Month-to-Month,DSL,8,0
3894,54,72.78,2997.65,Month-to-Month,DSL,0,0
3895,22,119.97,1226.17,Month-to-Month,Fiber Optic,6,0
3896,65,104.33,2445.57,One Year,Fiber Optic,0,1
3897,64,56.18,2089.77,Month-to-Month,No,4,0
3898,71,21.03,4378.48,Two Year,DSL,0,1
3899,4,82.62,257.6,One Year,No,2,1
3900,65,90.39,4489.64,Month-to-Month,Fiber Optic,7,0
3901,15,85.08,3295.21,Month-to-Month,DSL,3,0
3902,22,116.79,3713.94,One Year,DSL,0,0
3903,47,106.3,112.78,One Year,DSL,0,1
3904,46,64.88,3178.37,Month-to-Month,Fiber Optic,7,0
3905,14,26.29,2983.58,Month-to-Month,DSL,7,0
3906,50,67.61,2732.31,Month-to-Month,No,3,1
3907,20,88.92,3950.75,One Year,DSL,3,0
3908,50,80.77,2823.77,Month-to-Month,Fiber Optic,9,1
3909,33,73.81,4299.78,Month-to-Month,DSL,1,0
3910,59,66.88,1239.89,Month-to-Month,Fiber Optic,1,1
3911,43,49.38,4049.31,Two Year,No,5,0
3912,12,47.73,978.63,Month-to-Month,No,7,0
3913,40,70.02,4084.28,One Year,DSL,6,1
3914,20,36.06,4708.27,Month-to-Month,DSL,6,0
3915,38,54.07,1744.9,Month-to-Month,No,2,0
3916,3,52.4,2696.44,Month-to-Month,DSL,1,0
3917,28,78.71,3325.81,Month-to-Month,Fiber Optic,9,1
3918,56,26.67,489.41,One Year,No,6,0
3919,13,102.97,2521.0,Month-to-Month,Fiber Optic,3,1
3920,66,76.24,1866.87,Month-to-Month,DSL,0,0
3921,37,87.08,4375.03,Month-to-Month,No,0,0
3922,49,90.31,4395.73,One Year,No,3,0
3923,66,49.15,3533.82,Month-to-Month,Fiber Optic,4,1
3924,36,67.04,3313.05,Month-to-Month,Fiber Optic,4,0
3925,54,115.62,3695.07,Month-to-Month,No,0,0
3926,26,96.67,1893.34,Two Year,No,2,0
3927,40,116.96,2082.14,Month-to-Month,No,5,0
3928,43,94.63,2813.15,One Year,Fiber Optic,9,1
3929,22,37.56,4696.34,Month-to-Month,Fiber Optic,6,0
3930,20,26.45,3647.6,Month-to-Month,Fiber Optic,0,1
3931,8,77.77,2799.85,Month-to-Month,DSL,7,0
3932,29,55.78,3875.02,Month-to-Month,Fiber Optic,3,0
3933,40,47.55,1917.36,One Year,Fiber Optic,8,0
3934,30,100.72,3679.29,Month-to-Month,No,5,0
3935,55,56.7,2112.31,Month-to-Month,No,0,0
3936,16,51.7,1470.34,One Year,DSL,1,0
3937,46,105.0,3087.65,Month-to-Month,Fiber Optic,2,1
3938,62,104.63,3465.7,Month-to-Month,Fiber Optic,1,0
3939,7,55.64,2350.54,Two Year,No,9,0
3940,45,103.25,2870.95,Month-to-Month,DSL,6,0
3941,59,105.08,3500.92,One Year,Fiber Optic,0,0
3942,56,62.39,3861.78,Month-to-Month,Fiber Optic,8,0
3943,48,26.65,4488.3,Month-to-Month,No,1,0
3944,27,20.16,1837.27,Month-to-Month,Fiber Optic,3,0
3945,53,72.33,4762.24,Two Year,Fiber Optic,7,0
3946,35,54.41,3222.67,Month-to-Month,No,2,1
3947,51,119.71,3959.74,Month-to-Month,Fiber Optic,8,0
3948,37,97.24,3528.87,Two Year,DSL,6,0
3949,57,96.13,1107.3,Month-to-Month,DSL,9,0
3950,8,115.52,450.05,One Year,No,2,0
3951,20,108.77,3658.8,Month-to-Month,DSL,2,1
3952,53,51.82,2604.16,Month-to-Month,Fiber Optic,4,0
3953,12,36.6,3540.85,Month-to-Month,Fiber Optic,4,0
3954,49,94.59,2436.53,Month-to-Month,No,9,0
3955,17,57.83,1629.95,One Year,Fiber Optic,4,0
3956,64,67.32,1496.59,One Year,Fiber Optic,8,0
3957,42,83.04,3679.61,One Year,DSL,8,1
3958,29,110.79,1456.22,Two Year,Fiber Optic,5,0
3959,19,61.91,3601.92,Month-to-Month,DSL,6,0
3960,11,98.33,1981.4,Two Year,No,9,0
3961,50,46.83,3877.4,Two Year,No,7,1
3962,71,89.8,799.77,Month-to-Month,DSL,8,0
3963,58,20.16,1104.4,Month-to-Month,DSL,5,0
3964,34,107.15,3460.97,One Year,Fiber Optic,7,0
3965,20,23.04,2845.13,Month-to-Month,Fiber Optic,1,0
3966,50,91.28,1099.0,One Year,Fiber Optic,9,0
3967,10,24.63,4523.85,Month-to-Month,No,7,1
3968,32,46.62,1452.13,Month-to-Month,No,1,0
3969,52,69.72,2163.25,Month-to-Month,Fiber Optic,7,0
3970,15,61.99,1091.21,Month-to-Month,DSL,1,0
3971,3,39.18,2001.34,Month-to-Month,Fiber Optic,2,1
3972,37,53.38,2509.07,Month-to-Month,No,6,0
3973,40,92.77,1546.71,Month-to-Month,Fiber Optic,8,0
3974,40,86.93,3868.56,Two Year,Fiber Optic,2,0
3975,56,27.18,2030.27,Month-to-Month,DSL,4,1
3976,23,94.73,3674.6,One Year,No,8,0
3977,11,25.3,1114.65,Month-to-Month,Fiber Optic,6,0
3978,64,74.29,1947.47,One Year,DSL,1,0
3979,8,46.01,139.49,Two Year,DSL,4,0
3980,56,78.77,3817.32,Month-to-Month,DSL,4,1
3981,60,46.13,3166.84,Two Year,No,8,0
3982,10,118.5,4107.33,Month-to-Month,Fiber Optic,1,0
3983,39,50.97,2332.49,Month-to-Month,Fiber Optic,0,0
3984,28,44.2,4018.73,Two Year,DSL,3,0
3985,49,47.85,3273.15,Month-to-Month,DSL,3,0
3986,36,109.65,117.7,Month-to-Month,Fiber Optic,0,0
3987,13,83.62,1343.1,Month-to-Month,DSL,9,0
3988,36,93.07,2520.07,One Year,Fiber Optic,6,0
3989,26,111.8,3131.57,One Year,DSL,1,0
3990,4,111.19,421.4,Month-to-Month,DSL,8,1
3991,64,93.89,3554.89,Two Year,Fiber Optic,6,1
3992,38,39.78,2763.33,One Year,No,6,0
3993,22,104.34,2676.32,Two Year,DSL,0,0
3994,2,40.38,1531.02,Month-to-Month,Fiber Optic,8,1
3995,31,94.29,3014.63,One Year,DSL,9,0
3996,11,88.56,234.72,Two Year,Fiber Optic,8,0
3997,46,95.89,417.03,Month-to-Month,No,1,0
3998,62,73.27,3695.96,Two Year,DSL,9,0
3999,69,83.87,1677.27,Month-to-Month,DSL,8,0
4000,64,115.33,1800.14,Month-to-Month,DSL,1,1
4001,10,30.11,1121.09,Two Year,Fiber Optic,1,0
4002,40,50.88,2283.54,Two Year,Fiber Optic,7,0
4003,24,81.14,354.77,Month-to-Month,DSL,2,0
4004,44,116.41,1571.78,Month-to-Month,DSL,2,1
4005,60,29.56,2682.91,One Year,No,6,0
4006,62,22.25,2381.6,Two Year,Fiber Optic,9,1
4007,17,25.57,4998.38,One Year,Fiber Optic,5,0
4008,65,25.24,2004.95,One Year,No,6,0
4009,57,110.78,1996.3,One Year,DSL,5,0
4010,55,92.13,2567.55,Month-to-Month,No,8,1
4011,53,87.71,1032.49,Two Year,No,1,0
4012,56,72.26,4393.89,Month-to-Month,DSL,7,1
4013,9,98.2,2904.11,One Year,Fiber Optic,5,0
4014,22,35.56,1041.33,Month-to-Month,Fiber Optic,3,1
4015,13,59.19,3987.86,Month-to-Month,No,5,0
4016,48,69.0,268.23,One Year,DSL,5,0
4017,18,31.04,4914.56,Two Year,Fiber Optic,9,0
4018,40,61.95,4339.23,One Year,No,2,0
4019,17,51.65,2940.23,One Year,No,7,0
4020,15,23.56,645.35,Month-to-Month,No,4,0
4021,15,33.67,1154.84,Two Year,Fiber Optic,9,0
4022,63,96.4,1469.23,Month-to-Month,No,3,0
4023,39,21.8,1281.06,Month-to-Month,DSL,1,0
4024,13,113.43,2537.85,Month-to-Month,Fiber Optic,9,0
4025,32,28.64,4728.35,One Year,Fiber Optic,0,1
4026,9,99.92,2276.45,Two Year,Fiber Optic,6,0
4027,40,109.86,3341.67,One Year,DSL,9,1
4028,20,114.11,3474.06,Month-to-Month,Fiber Optic,2,0
4029,63,106.75,4370.75,Month-to-Month,DSL,2,0
4030,44,48.76,265.72,Month-to-Month,DSL,2,0
4031,38,53.31,2081.22,Month-to-Month,DSL,9,0
4032,60,62.65,3945.2,Month-to-Month,No,2,0
4033,71,33.93,4092.85,One Year,DSL,1,0
4034,48,22.23,4643.93,Two Year,No,5,0
4035,18,106.91,3543.69,Month-to-Month,DSL,9,0
4036,16,75.41,1301.25,Month-to-Month,Fiber Optic,2,1
4037,55,80.87,2577.76,Two Year,Fiber Optic,0,0
4038,39,112.7,258.49,One Year,Fiber Optic,9,0
4039,68,86.51,3269.95,Two Year,No,8,0
4040,59,89.09,2816.05,Month-to-Month,Fiber Optic,5,1
4041,62,98.7,3367.5,Month-to-Month,Fiber Optic,5,0
4042,13,31.63,4657.69,Two Year,Fiber Optic,9,0
4043,6,56.02,3467.66,Month-to-Month,Fiber Optic,8,0
4044,60,116.82,1670.2,One Year,Fiber Optic,1,0
4045,14,112.29,1073.81,Month-to-Month,DSL,9,1
4046,54,108.41,4287.72,Month-to-Month,No,8,0
4047,4,65.21,1052.23,Two Year,No,2,1
4048,39,105.72,891.89,Month-to-Month,DSL,2,1
4049,25,24.84,1112.4,Two Year,No,2,0
4050,32,34.85,2593.32,Month-to-Month,Fiber Optic,0,0
4051,59,61.4,708.52,Two Year,Fiber Optic,9,1
4052,63,68.34,4696.78,Month-to-Month,DSL,6,0
4053,38,46.35,4834.64,Month-to-Month,No,9,1
4054,53,55.65,4871.63,Month-to-Month,Fiber Optic,6,1
4055,67,36.28,291.71,One Year,DSL,1,1
4056,28,68.91,4736.37,Two Year,Fiber Optic,5,0
4057,3,99.38,4987.33,Month-to-Month,Fiber Optic,3,1
4058,22,86.14,4717.9,Month-to-Month,Fiber Optic,6,0
4059,38,30.78,3387.6,Two Year,Fiber Optic,6,0
4060,62,68.76,3536.03,Two Year,Fiber Optic,3,0
4061,57,89.76,699.04,One Year,Fiber Optic,2,1
4062,6,72.99,4384.06,Two Year,No,6,1
4063,32,59.17,392.23,Month-to-Month,No,8,0
4064,10,82.19,1656.88,Month-to-Month,Fiber Optic,3,0
4065,3,116.86,4956.64,Month-to-Month,No,5,0
4066,59,29.49,2169.41,Two Year,No,6,1
4067,49,59.0,742.67,Month-to-Month,DSL,9,0
4068,59,60.66,4849.54,Month-to-Month,No,2,0
4069,31,77.7,4922.28,Two Year,DSL,4,1
4070,69,35.22,1016.51,Month-to-Month,DSL,0,0
4071,62,37.66,4337.54,Two Year,Fiber Optic,5,1
4072,52,48.54,2013.07,Two Year,Fiber Optic,4,1
4073,41,115.59,1968.71,Two Year,Fiber Optic,6,1
4074,31,93.41,1387.22,Month-to-Month,Fiber Optic,8,0
4075,22,86.17,319.08,Month-to-Month,DSL,3,0
4076,4,101.7,1413.24,Two Year,No,8,0
4077,13,32.76,363.51,Month-to-Month,Fiber Optic,5,0
4078,45,105.93,4629.42,Month-to-Month,No,4,0
4079,42,79.48,3342.43,One Year,DSL,1,1
4080,49,53.53,4444.45,Month-to-Month,Fiber Optic,0,0
4081,20,101.59,3614.72,Two Year,Fiber Optic,7,0
4082,54,100.26,743.31,One Year,Fiber Optic,5,0
4083,36,104.57,4708.85,Month-to-Month,DSL,6,0
4084,1,31.55,4509.48,Month-to-Month,Fiber Optic,5,1
4085,15,116.94,1805.57,Month-to-Month,DSL,9,0
4086,17,115.96,646.51,Month-to-Month,Fiber Optic,6,0
4087,24,55.75,3550.36,One Year,No,8,0
4088,58,26.59,3668.97,Month-to-Month,DSL,4,0
4089,23,36.71,4494.46,Month-to-Month,Fiber Optic,0,0
4090,46,119.28,358.01,Two Year,Fiber Optic,0,0
4091,8,76.3,794.35,Month-to-Month,DSL,8,0
4092,59,55.66,3031.42,Month-to-Month,DSL,4,0
4093,59,48.82,3133.74,Two Year,DSL,1,1
4094,13,45.7,264.69,Month-to-Month,DSL,2,0
4095,39,86.42,2044.97,Two Year,DSL,0,1
4096,28,61.94,2962.39,One Year,DSL,5,1
4097,61,116.54,3715.77,One Year,DSL,5,0
4098,16,88.38,1649.14,One Year,No,2,0
4099,2,99.2,2471.13,Month-to-Month,No,2,1
4100,17,49.27,4088.87,Two Year,Fiber Optic,6,1
4101,30,27.92,4774.09,Two Year,Fiber Optic,0,0
4102,13,68.78,1228.54,Month-to-Month,DSL,4,0
4103,13,51.46,1339.91,Month-to-Month,Fiber Optic,2,0
4104,43,40.21,4705.11,Two Year,DSL,4,0
4105,21,115.26,2039.96,Month-to-Month,Fiber Optic,3,0
4106,55,64.4,3619.91,Two Year,No,5,0
4107,40,37.47,3100.1,One Year,DSL,8,0
4108,15,39.87,1499.38,Month-to-Month,Fiber Optic,1,0
4109,52,48.07,3302.45,Month-to-Month,Fiber Optic,9,1
4110,53,119.93,3312.27,Month-to-Month,No,7,1
4111,52,46.8,3002.97,Month-to-Month,DSL,1,1
4112,30,52.88,588.34,Month-to-Month,DSL,3,0
4113,33,85.93,4976.34,One Year,No,8,0
4114,57,49.4,2062.04,One Year,DSL,3,1
4115,52,41.58,3227.43,One Year,Fiber Optic,6,0
4116,9,35.86,4440.23,Two Year,No,4,0
4117,54,51.27,2174.11,Month-to-Month,No,1,0
4118,1,30.59,3892.23,One Year,DSL,7,1
4119,44,21.86,4861.94,Month-to-Month,DSL,9,0
4120,9,100.46,1858.78,Month-to-Month,DSL,9,0
4121,32,33.79,2085.82,Month-to-Month,Fiber Optic,1,0
4122,15,97.6,4537.32,Month-to-Month,Fiber Optic,2,1
4123,12,99.75,882.25,Month-to-Month,No,9,0
4124,57,73.79,240.11,Month-to-Month,Fiber Optic,6,0
4125,8,50.97,4553.56,Month-to-Month,Fiber Optic,4,0
4126,27,34.5,4125.8,Two Year,Fiber Optic,9,0
4127,62,93.68,4865.66,Month-to-Month,DSL,2,0
4128,12,80.14,385.37,One Year,DSL,1,0
4129,65,85.55,865.27,Month-to-Month,DSL,5,1
4130,42,20.87,616.03,Month-to-Month,No,9,1
4131,62,112.75,3448.74,Month-to-Month,Fiber Optic,0,0
4132,11,26.63,3069.45,Month-to-Month,DSL,7,0
4133,43,56.68,1860.74,One Year,Fiber Optic,4,0
4134,17,60.27,381.38,Month-to-Month,DSL,4,1
4135,32,20.14,3234.34,Month-to-Month,DSL,1,0
4136,40,69.71,2893.59,Month-to-Month,No,6,0
4137,23,95.28,653.23,Month-to-Month,No,4,0
4138,56,102.33,4553.66,One Year,DSL,7,0
4139,6,107.94,1074.85,Month-to-Month,Fiber Optic,4,0
4140,50,68.77,3743.19,Month-to-Month,Fiber Optic,8,0
4141,37,83.06,4436.87,Month-to-Month,DSL,4,0
4142,64,27.95,2939.43,Month-to-Month,Fiber Optic,2,1
4143,54,68.8,1309.56,Month-to-Month,DSL,1,1
4144,49,35.48,1615.32,Month-to-Month,DSL,4,0
4145,11,56.96,4440.16,Month-to-Month,DSL,9,0
4146,49,52.93,1561.46,One Year,DSL,9,0
4147,21,62.35,3756.33,One Year,DSL,4,0
4148,66,77.16,4951.81,Month-to-Month,DSL,5,0
4149,63,110.29,4999.1,Month-to-Month,Fiber Optic,1,0
4150,28,59.45,2714.05,Month-to-Month,Fiber Optic,4,1
4151,17,118.11,4150.12,One Year,DSL,0,0
4152,6,95.9,4952.22,Month-to-Month,DSL,2,0
4153,19,71.15,1935.9,Two Year,DSL,2,0
4154,56,84.4,1336.81,Month-to-Month,No,2,0
4155,28,30.22,659.74,Month-to-Month,DSL,2,1
4156,66,104.45,790.41,One Year,No,7,1
4157,38,78.24,4282.43,Month-to-Month,Fiber Optic,0,0
4158,37,118.61,2984.74,Month-to-Month,No,5,1
4159,68,83.64,4381.17,Month-to-Month,Fiber Optic,5,0
4160,49,103.41,3968.33,Month-to-Month,DSL,0,1
4161,43,99.98,3401.35,Two Year,Fiber Optic,0,0
4162,36,54.55,3085.63,One Year,Fiber Optic,2,0
4163,58,45.96,336.86,Month-to-Month,Fiber Optic,7,0
4164,13,63.05,4374.15,Month-to-Month,Fiber Optic,5,0
4165,52,66.72,2147.43,Month-to-Month,DSL,3,1
4166,58,44.01,2842.96,Two Year,Fiber Optic,4,0
4167,32,109.46,207.57,Month-to-Month,No,9,0
4168,60,74.25,4686.76,Month-to-Month,No,2,1
4169,58,117.84,4523.43,Month-to-Month,Fiber Optic,5,0
4170,56,101.0,2762.06,Month-to-Month,DSL,5,0
4171,28,75.57,2928.83,One Year,DSL,5,1
4172,1,114.7,3554.58,One Year,No,8,1
4173,42,70.49,1397.0,Month-to-Month,No,9,0
4174,48,108.71,1187.39,One Year,No,7,0
4175,40,55.81,3402.71,Month-to-Month,Fiber Optic,5,1
4176,63,57.86,611.67,Month-to-Month,No,1,0
4177,4,61.81,2324.9,Month-to-Month,No,3,0
4178,38,74.66,2514.53,Month-to-Month,Fiber Optic,5,0
4179,27,75.35,1968.55,One Year,Fiber Optic,8,0
4180,9,69.64,1007.81,Two Year,DSL,1,0
4181,16,50.6,1841.05,Month-to-Month,Fiber Optic,5,0
4182,56,112.72,1754.03,Month-to-Month,No,9,0
4183,31,78.86,2546.4,Month-to-Month,DSL,9,1
4184,14,60.77,3405.94,Two Year,Fiber Optic,9,0
4185,25,85.12,4844.35,Two Year,DSL,6,0
4186,34,96.8,806.4,Month-to-Month,No,7,0
4187,67,116.07,4377.78,One Year,Fiber Optic,8,1
4188,24,69.95,1492.47,One Year,No,4,0
4189,26,31.21,2997.73,Month-to-Month,Fiber Optic,8,0
4190,20,64.08,2779.01,Month-to-Month,Fiber Optic,8,1
4191,64,67.9,2829.05,One Year,DSL,6,1
4192,10,109.7,3644.46,Month-to-Month,Fiber Optic,1,0
4193,67,59.48,1970.27,Month-to-Month,Fiber Optic,7,0
4194,24,115.33,1663.59,Month-to-Month,Fiber Optic,4,0
4195,5,68.51,4278.89,Month-to-Month,DSL,7,0
4196,67,117.38,1178.47,Two Year,No,1,1
4197,58,20.82,983.21,Month-to-Month,Fiber Optic,6,0
4198,27,109.88,176.48,Month-to-Month,No,4,0
4199,15,113.11,1131.83,Month-to-Month,Fiber Optic,3,0
4200,35,116.1,2640.8,One Year,DSL,9,0
4201,53,21.31,2738.69,Month-to-Month,Fiber Optic,5,0
4202,44,37.17,1346.66,Month-to-Month,No,4,1
4203,26,85.38,454.14,Month-to-Month,Fiber Optic,5,0
4204,47,22.55,3748.74,One Year,Fiber Optic,8,0
4205,34,26.36,3814.08,Two Year,No,0,0
4206,50,42.11,4989.4,Two Year,DSL,0,0
4207,12,71.24,4510.14,Month-to-Month,DSL,5,0
4208,4,74.59,4637.7,One Year,Fiber Optic,1,1
4209,48,23.43,4011.2,Month-to-Month,DSL,7,0
4210,55,37.04,3115.96,One Year,Fiber Optic,6,0
4211,1,69.97,729.88,Month-to-Month,Fiber Optic,5,0
4212,66,79.39,3149.34,One Year,Fiber Optic,3,0
4213,30,34.84,374.18,Month-to-Month,DSL,8,0
4214,3,59.88,4437.97,Two Year,Fiber Optic,6,0
4215,21,110.44,2460.92,One Year,Fiber Optic,6,0
4216,49,119.89,3517.62,Month-to-Month,Fiber Optic,4,0
4217,62,118.72,355.99,Two Year,No,0,0
4218,38,108.17,2717.82,Month-to-Month,DSL,1,0
4219,15,59.47,1576.19,Two Year,Fiber Optic,7,0
4220,52,88.66,1496.34,One Year,Fiber Optic,4,0
4221,46,61.66,2009.31,Two Year,Fiber Optic,1,1
4222,25,84.85,103.13,Month-to-Month,Fiber Optic,4,1
4223,21,50.94,2386.64,Month-to-Month,DSL,7,1
4224,5,80.62,2484.18,One Year,DSL,3,0
4225,70,72.38,4329.34,Two Year,Fiber Optic,2,0
4226,47,22.45,2297.78,Month-to-Month,Fiber Optic,4,0
4227,68,99.07,1881.43,Month-to-Month,DSL,6,0
4228,18,21.19,4974.26,Month-to-Month,Fiber Optic,1,0
4229,21,49.32,2898.95,Two Year,No,0,0
4230,23,20.59,2415.8,One Year,DSL,4,1
4231,64,57.62,2530.09,Month-to-Month,No,6,0
4232,67,26.32,4064.99,Month-to-Month,DSL,7,1
4233,40,111.35,1769.31,Month-to-Month,Fiber Optic,7,0
4234,10,61.57,2006.89,Month-to-Month,Fiber Optic,9,0
4235,52,65.95,3803.78,One Year,DSL,8,1
4236,61,54.99,457.62,Month-to-Month,No,0,0
4237,64,82.75,4339.33,One Year,Fiber Optic,6,1
4238,5,98.44,2207.99,Two Year,DSL,9,0
4239,53,84.81,2948.34,Month-to-Month,Fiber Optic,7,0
4240,55,94.82,3811.63,Month-to-Month,Fiber Optic,5,0
4241,37,110.6,1403.65,One Year,No,9,0
4242,56,106.35,4462.54,Month-to-Month,Fiber Optic,3,0
4243,59,87.41,4898.2,Two Year,DSL,6,0
4244,69,41.46,2521.94,Month-to-Month,DSL,2,0
4245,59,83.77,4690.99,Two Year,Fiber Optic,1,1
4246,2,70.61,105.53,Month-to-Month,Fiber Optic,5,1
4247,65,91.72,4481.77,Month-to-Month,No,1,0
4248,60,103.29,1624.12,Month-to-Month,Fiber Optic,5,0
4249,51,94.27,1626.33,Two Year,No,9,0
4250,30,104.66,1217.64,Two Year,No,2,1
4251,11,26.39,1653.37,Month-to-Month,Fiber Optic,1,1
4252,39,23.16,1146.07,Month-to-Month,DSL,7,0
4253,63,45.85,4538.76,Month-to-Month,DSL,3,0
4254,64,110.07,4505.22,Month-to-Month,DSL,3,0
4255,61,102.37,600.84,One Year,Fiber Optic,6,0
4256,54,88.27,800.01,Month-to-Month,DSL,7,0
4257,58,90.08,4323.89,One Year,DSL,8,0
4258,56,92.67,2054.8,One Year,DSL,9,0
4259,34,114.26,929.43,Month-to-Month,DSL,7,0
4260,31,103.22,2602.28,Two Year,DSL,3,1
